OBJECTID,OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE,x,y
276,306334667,COACHELLA KIDNEY INSTITUTE,550002205,Parent Facility,1413 6th St,Coachella,92236,33,Riverside,Not Applicable,,Open,3/6/2014 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.67826,-116.17735,6583772.46093905,2190427.44229098
277,306334691,ANZA COMMUNITY HEALTH CENTER,550002701,Parent Facility,58581 CA-371,Anza,92539,33,Riverside,Not Applicable,,Open,12/9/2014 12:00:00 AM,Clinic,Community Clinic,33.55695,-116.63975,6442932.4660448,2146499.00718215
278,306334702,PEOPLE'S COMMUNITY CLINIC,550002627,Parent Facility,540 N San Jacinto St,Hemet,92543,33,Riverside,Not Applicable,,Open,3/10/2015 12:00:00 AM,Clinic,Community Clinic,33.7555,-116.95864,6346274.44774705,2219258.75930014
279,306334722,NEIGHBORHOOD HEALTH CARE - DEVONSHIRE AVE,550003562,Parent Facility,903 E Devonshire Ave,Hemet,92543,33,Riverside,Not Applicable,,Open,7/6/2016 12:00:00 AM,Clinic,Community Clinic,33.75116,-116.96275,6345014.40958472,2217688.0016149
280,306334727,HEMET MEDICAL AND DENTAL CENTER,550003373,Parent Facility,1023 E Florida Ave,Hemet,92543,33,Riverside,Not Applicable,,Open,2/4/2016 12:00:00 AM,Clinic,Community Clinic,33.74755,-116.96163,6345345.88661206,2216372.04263264
281,306334728,VCC: LAKE ELSINORE,550003478,Parent Facility,30195 Fraser Dr,Lake Elsinore,92530,33,Riverside,Not Applicable,,Open,10/20/2016 12:00:00 AM,Clinic,Community Clinic,33.68451,-117.3679,6221604.09603839,2194517.08437414
282,306334730,TRUECARE,550003541,Parent Facility,1675 N Perris Blvd,Perris,92571,33,Riverside,Not Applicable,,Open,6/15/2016 12:00:00 AM,Clinic,Community Clinic,33.80293,-117.22601,6265169.17918363,2237174.27071315
283,306334732,BEACHSIDE BIRTH CENTER,550003679,Parent Facility,1353 Old Temescal Rd,Corona,92881,33,Riverside,Not Applicable,,Open,4/4/2017 12:00:00 AM,Clinic,Alternative Birthing Center,33.85387,-117.53772,6170708.28477247,2256738.10232031
284,306334745,COACHELLA HEALTH CLINIC,550000613,Parent Facility,50249 Cesar Chavez St,Coachella,92236,33,Riverside,Not Applicable,,Open,9/25/2018 12:00:00 AM,Clinic,Community Clinic,33.68275,-116.18167,6582457.12334664,2192060.41441873
285,306370369,ST PAUL'S PACE EAST,550004199,Parent Facility,1306 Broadway,El Cajon,92021,37,San Diego,Not Applicable,,Open,3/27/2018 12:00:00 AM,Clinic,Community Clinic,32.80778,-116.9353,6351102.21433821,1874378.45103064
286,306370374,BEST-START BIRTH CENTER,90000446,Parent Facility,3630 Enterprise St,San Diego,92110,37,San Diego,Not Applicable,,Open,11/4/2017 12:00:00 AM,Clinic,Alternative Birthing Center,32.74627,-117.1984,6270059.39315647,1852632.51387957
287,306370378,NEIGHBORHOOD HEALTHCARE-GOLD FAMILY HEALTH CENTER,550004321,Parent Facility,13010 Poway Rd,Poway,92064,37,San Diego,Not Applicable,,Open,8/8/2018 12:00:00 AM,Clinic,Community Clinic,32.95665,-117.04926,6316502.2464648,1928792.00952615
288,306370391,OCEANSIDE DIALYSIS,550004357,Parent Facility,4182 Oceanside Blvd,Oceanside,92056,37,San Diego,Not Applicable,,Open,6/6/2018 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.20722,-117.2858,6244852.87532814,2020596.11955273
289,306370409,SANDERLING DIALYSIS OF RAMONA,550004359,Parent Facility,2102 Main St,Ramona,92065,37,San Diego,Not Applicable,,Open,8/8/2018 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.03081,-116.88607,6366723.66865955,1955429.95460972
290,306370410,NATIONAL CITY FAMILY HEALTH CENTER,550002061,Parent Facility,1000 Euclid Ave,National City,91950,37,San Diego,Not Applicable,,Open,11/21/2018 12:00:00 AM,Clinic,Community Clinic,32.68096,-117.08071,6306056.18303938,1828561.69981655
291,306370411,MOUNTAIN HEALTH FAMILY MEDICINE,550004105,Parent Facility,1388 Buckman Springs Rd,Campo,91906,37,San Diego,Not Applicable,,Open,1/23/2018 12:00:00 AM,Clinic,Community Clinic,32.63042,-116.4731,6492981.14580289,1809228.06525557
292,306370412,FAMILY HEALTH-CENTER FOR OLDER ADULTS,550004403,Parent Facility,3420 College Ave,San Diego,92115,37,San Diego,Not Applicable,,Open,10/25/2018 12:00:00 AM,Clinic,Community Clinic,32.74313,-117.05204,6315051.92357805,1851112.31547639
293,306370469,AHF HEALTHCARE CENTER - SAN DIEGO,550004798,Parent Facility,3940 4th Ave,San Diego,92103,37,San Diego,Not Applicable,,Open,7/18/2019 12:00:00 AM,Clinic,Community Clinic,32.74913,-117.16164,6281371.04048064,1853572.25740689
294,306370487,FMG DIALYSIS SERVICES OF COLLEGE,80000757,Parent Facility,5961 University Ave,San Diego,92115,37,San Diego,Not Applicable,,Open,6/18/2019 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.75135,-117.06829,6310078.80360305,1854141.86716007
295,306370507,SAN YSIDRO HEALTH MATERNAL & CHILD HEALTH CENTER,550004555,Parent Facility,4050 Beyer Blvd,San Ysidro,92173,37,San Diego,Not Applicable,,Open,2/27/2019 12:00:00 AM,Clinic,Community Clinic,32.55828,-117.04684,6316136.8357783,1783844.75152098
296,306370519,HIDDEN VALLEY DIALYSIS,550005374,Parent Facility,1951 Citracado Pkwy,Escondido,92029,37,San Diego,Not Applicable,,Open,3/25/2020 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.11244,-117.12098,6294976.57429314,1985650.33248906
297,306370543,"GARY AND MARY WEST SENIOR SERVICES, INC.",550004839,Parent Facility,1706 Descanso Ave,San Marcos,92078,37,San Diego,Not Applicable,,Open,7/26/2019 12:00:00 AM,Clinic,Community Clinic,33.14989,-117.19932,6271113.59839714,1999485.42489757
298,306370576,HOPE CLINIC FOR WOMEN,550005671,Parent Facility,125 E Hawthorne St,Fallbrook,92028,37,San Diego,Not Applicable,,Open,7/31/2020 12:00:00 AM,Clinic,Free Clinic,33.38267,-117.25057,6256240.85648914,2084327.15317965
299,306370580,TRUECARE,80000149,Parent Facility,220 Rotanzi St,Ramona,92065,37,San Diego,Not Applicable,,Open,4/21/2020 12:00:00 AM,Clinic,Community Clinic,33.02907,-116.88887,6365861.63921563,1954802.11564231
300,306370619,SAN YSIDRO HEALTH URGENT CARE,550006060,Parent Facility,333 H St,Chula Vista,91910,37,San Diego,Not Applicable,,Open,8/25/2021 12:00:00 AM,Clinic,Community Clinic,32.63439,-117.07848,6306607.71638514,1811612.39480448
301,306370620,"SOCIAL ADVOCATES FOR YOUTH, SAN DIEGO, INC.",550006067,Parent Facility,4775 Viewridge Ave,San Diego,92123,37,San Diego,Not Applicable,,Open,9/3/2021 12:00:00 AM,Clinic,Psychology Clinic,32.82526,-117.12049,6294254.2614333,1881162.79080839
302,306370637,RICHARD J. DONOVAN STATE PRISON DIALYSIS CLINIC,550006502,Parent Facility,480 Alta Rd,San Diego,92154,37,San Diego,Not Applicable,,Open,7/14/2021 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.57892,-116.91908,6355551.62604305,1791077.70982406
303,306370641,SAN YSIDRO HEALTH EL CAJON/SAN DIEGO PACE,550002514,Parent Facility,875 El Cajon Blvd,El Cajon,92020,37,San Diego,Not Applicable,,Open,10/1/2021 12:00:00 AM,Clinic,Community Clinic,32.78513,-116.97669,6338327.31830014,1866223.6435214
304,306370642,SCRIPPS HEALTH ASC JEFFERSON,550006548,Parent Facility,2205 Vista Way,Oceanside,92054,37,San Diego,Not Applicable,,Open,7/28/2021 12:00:00 AM,Clinic,Surgical Clinic,33.18235,-117.33876,6228560.22549881,2011712.57990514
305,306370645,BIRTH CHOICE OF SAN MARCOS,550003887,Parent Facility,365 S Rancho Santa Fe Rd,San Marcos,92078,37,San Diego,Not Applicable,,Open,12/9/2021 12:00:00 AM,Clinic,Free Clinic,33.14143,-117.20223,6270194.8528593,1996415.48025006
306,306370661,"SAN DIEGO DIALYSIS SERVICES, INC.",80000696,Parent Facility,3960 3rd Ave,San Diego,92103,37,San Diego,Not Applicable,,Open,8/24/1972 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.74938,-117.16277,6281024.4079718,1853666.25525039
307,306370663,VCC: MOBILE MEDICAL cLINIC,550005986,Parent Facility,465 La Tortuga Dr,Vista,92081,37,San Diego,Not Applicable,,Open,2/4/2022 12:00:00 AM,Clinic,Community Clinic,33.19058,-117.25912,6252954.56089638,2014461.83228065
308,306370665,FRESENIUS KIDNEY CARE HOME TRAINING CENTER OF SAN DIEGO,550007854,Parent Facility,3939 Ruffin Rd,San Diego,92123,37,San Diego,Not Applicable,,Open,2/15/2022 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.8142,-117.12075,6294140.78462614,1877139.45731965
309,306370738,LINDA VISTA HEALTH CARE CENTER,80000069,Parent Facility,6973 Linda Vista Rd,San Diego,92111,37,San Diego,Not Applicable,,Open,9/21/1972 12:00:00 AM,Clinic,Community Clinic,32.78721,-117.16982,6278978.2526153,1867449.07906264
310,306370813,LOGAN HEIGHTS FAMILY HEALTH CENTER,90000113,Parent Facility,1809 NATIONAL AVE,SAN DIEGO,92113,37,San Diego,Not Applicable,,Open,4/29/1975 12:00:00 AM,Clinic,Community Clinic,32.7014037,-117.1467081,6285812.65266038,1836168.02974823
311,306370847,BEACH AREA FAMILY HEALTH CENTER,80000115,Parent Facility,3705 Mission Blvd,San Diego,92109,37,San Diego,Not Applicable,,Open,1/6/1975 12:00:00 AM,Clinic,Community Clinic,32.78268,-117.25247,6253561.99537705,1866035.08353107
312,306370856,VISTA COMMUNITY CLINIC,80000002,Parent Facility,1000 Vale Terrace Dr,Vista,92084,37,San Diego,Not Applicable,,Open,1/29/1974 12:00:00 AM,Clinic,Community Clinic,33.20906,-117.22881,6262290.01302597,2021097.18088657
313,306370876,IMPERIAL BEACH HEALTH CENTER,90000119,Parent Facility,949 Palm Ave,Imperial Beach,91932,37,San Diego,Not Applicable,,Open,1/29/1982 12:00:00 AM,Clinic,Community Clinic,32.5838,-117.11343,6295695.53971872,1793293.23163973
314,306370934,"SAN DIEGO DIALYSIS SERVICES, INC.",80000697,Parent Facility,303 W 26th St,National City,91950,37,San Diego,Not Applicable,,Open,5/19/1976 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.65884,-117.10438,6298707.00384013,1820572.52156922
315,306370936,MID-CITY COMMUNITY CLINIC,90000124,Parent Facility,4290 Polk Ave,San Diego,92105,37,San Diego,Not Applicable,,Open,7/1/1976 12:00:00 AM,Clinic,Community Clinic,32.75143,-117.10232,6299616.40458038,1854254.79442765
316,306370941,SAMAHAN HEALTH CENTERS: ERMA ROAD,550004112,Parent Facility,9855 Erma Rd,San Diego,92131,37,San Diego,Not Applicable,,Open,1/22/2018 12:00:00 AM,Clinic,Community Clinic,32.91964,-117.11418,6296477.27207914,1915485.3320713
317,306370973,ESCONDIDO DIALYSIS,80000126,Parent Facility,203 E 2nd Ave,Escondido,92025,37,San Diego,Not Applicable,,Open,4/22/1976 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.12152,-117.07924,6307783.34297089,1988849.79656257
318,306371128,PLANNED PARENTHOOD OF SDRC - FIRST AVENUE CENTER,90000131,Parent Facility,2017 1st Ave,San Diego,92101,37,San Diego,Not Applicable,,Open,5/20/1977 12:00:00 AM,Clinic,Community Clinic,32.72644,-117.16386,6280616.12368339,1845322.87069048
319,306371226,SAN YSIDRO HEALTH OTAY,90000136,Parent Facility,1637 3rd Ave,Chula Vista,91911,37,San Diego,Not Applicable,,Open,5/23/1977 12:00:00 AM,Clinic,Community Clinic,32.59656,-117.06448,6310810.26178581,1797814.47390956
320,306371257,SAN YSIDRO HEALTH SAN YSIDRO HEALTH CENTER,90000140,Parent Facility,4004 Beyer Blvd,San Ysidro,92173,37,San Diego,Not Applicable,,Open,9/5/1972 12:00:00 AM,Clinic,Community Clinic,32.55828,-117.04684,6316136.8357783,1783844.75152098
321,306371285,SAN YSIDRO HEALTH CHC - OCEAN VIEW,90000143,Parent Facility,3177 Ocean View Blvd,San Diego,92113,37,San Diego,Not Applicable,,Open,8/1/1977 12:00:00 AM,Clinic,Community Clinic,32.70116,-117.12585,6292228.40951389,1836024.82104515
322,306371354,SAMAHAN HEALTH CENTERS: MIRA MESA MEDICAL,80000146,Parent Facility,10737 Camino Ruiz,San Diego,92126,37,San Diego,Not Applicable,,Open,1/3/2019 12:00:00 AM,Clinic,Community Clinic,32.9139,-117.14378,6287376.16495331,1913473.50144932
323,306371451,PLANNED PARENTHOOD - ESCONDIDO CENTER,80000152,Parent Facility,347 W Mission Ave,Escondido,92025,37,San Diego,Not Applicable,,Open,4/24/1978 12:00:00 AM,Clinic,Community Clinic,33.12893,-117.08979,6304575.05279955,1991571.70516072
324,306371511,NEIGHBORHOOD HEALTHCARE EL CAJON,90000156,Parent Facility,855 E Madison Ave,El Cajon,92020,37,San Diego,Not Applicable,,Open,8/18/1978 12:00:00 AM,Clinic,Community Clinic,32.80047,-116.95226,6345873.17984881,1871753.46973206
325,306371576,TRUECARE,80000167,Parent Facility,150 Valpreda Rd,San Marcos,92069,37,San Diego,Not Applicable,,Open,11/1/1979 12:00:00 AM,Clinic,Community Clinic,33.1406,-117.15608,6284318.27277514,1995987.6084024
326,306371581,SAN DIEGO AMERICAN INDIAN HEALTH CENTER,90000168,Parent Facility,2630 1st Ave,San Diego,92103,37,San Diego,Not Applicable,,Open,2/25/1980 12:00:00 AM,Clinic,Community Clinic,32.73276,-117.16397,6280602.45113856,1847622.58951622
327,306371589,PLANNED PARENTHOOD ASSN OF SAN DIEGO CO,80000174,Parent Facility,7526 Clairemont Mesa Blvd,San Diego,92111,37,San Diego,Not Applicable,,Open,10/22/1980 12:00:00 AM,Clinic,Community Clinic,32.83275,-117.15718,6283007.02014831,1883983.98037598
328,306371591,FRESENIUS MEDICAL CARE BALBOA-KEARNY MESA,80000175,Parent Facility,7927 Ostrow St,San Diego,92111,37,San Diego,Not Applicable,,Open,11/13/1981 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.81329,-117.1548,6283676.6369193,1876897.44402415
329,306371594,PLANNED PARENTHOOD ASSN OF SAN DIEGO COUNTY,90000178,Parent Facility,4575 College Ave,San Diego,92115,37,San Diego,Not Applicable,,Open,6/8/1981 12:00:00 AM,Clinic,Community Clinic,32.76021,-117.06673,6310583.68251455,1857361.68716398
330,306371602,SAMAHAN HEALTH CENTERS: 2743 HIGHLAND,90000183,Parent Facility,2743 Highland Ave,National City,91950,37,San Diego,Not Applicable,,Open,2/16/2019 12:00:00 AM,Clinic,Community Clinic,32.66105,-117.09202,6302517.60678323,1821345.65158464
331,306371654,SAN YSIDRO HEALTH NATIONAL CITY,90000218,Parent Facility,1136 D Ave,National City,91950,37,San Diego,Not Applicable,,Open,4/27/2019 12:00:00 AM,Clinic,Community Clinic,32.67409,-117.1017,6299577.16679797,1826114.26081382
332,306371686,PLANNED PARENTHOOD - FRANCES TORBERT CENTER,90000241,Parent Facility,220 S Euclid Ave,San Diego,92114,37,San Diego,Not Applicable,,Open,7/3/1985 12:00:00 AM,Clinic,Community Clinic,32.70291,-117.08505,6304784.7305298,1836558.55422965
333,306374005,"SAN DIEGO DIALYSIS SERVICES, INC.",80000699,Parent Facility,2252 Verus St,San Diego,92154,37,San Diego,Not Applicable,,Open,11/3/1986 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.59423,-117.0866,6303990.63894214,1797020.67595647
334,306374011,CATHOLIC CHARITIES,90000125,Parent Facility,349 CEDAR ST,SAN DIEGO,92101,37,San Diego,Not Applicable,,Open,3/22/1986 12:00:00 AM,Clinic,Psychology Clinic,32.7217384,-117.1614426,6281344.61336814,1843605.76651314
335,306374016,RAI - FLETCHER PARKWAY -  EL CAJON,80000301,Parent Facility,858 Fletcher Pky,El Cajon,92020,37,San Diego,Not Applicable,,Open,8/1/1987 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.80781,-116.97251,6339669.17257181,1874466.55256048
336,306374018,ST. VINCENT DE PAUL VILLAGE FAMILY HEALTH CENTER,90000297,Parent Facility,1501 IMPERIAL AVE,SAN DIEGO,92101,37,San Diego,Not Applicable,,Open,12/1/1987 12:00:00 AM,Clinic,Community Clinic,32.7057571,-117.1498896,6284847.6109553,1837760.37433256
337,306374025,PLANNED PARENTHOOD/MIRA MESA CLINIC,80000305,Parent Facility,10737 Camino Ruiz,San Diego,92126,37,San Diego,Not Applicable,,Open,4/21/1988 12:00:00 AM,Clinic,Community Clinic,32.91397,-117.14277,6287686.33657706,1913496.31439582
338,306374031,VISTA COMMUNITY CLINIC - GRAPEVINE,80000328,Parent Facility,134 Grapevine Rd,Vista,92083,37,San Diego,Not Applicable,,Open,9/8/2009 12:00:00 AM,Clinic,Community Clinic,33.1914245,-117.2754931,6247948.79170847,2014817.96411431
339,306374039,"SAN DIEGO DIALYSIS SERVICES, INC.",80000701,Parent Facility,720 Gateway Center Dr,San Diego,92102,37,San Diego,Not Applicable,,Open,1/20/1989 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.7138,-117.11423,6295841.1618028,1840593.85849498
340,306374040,PLANNED PARENTHOOD OF SDRC-SURGICAL SERVICES,90000340,Parent Facility,2017 1st Ave,San Diego,92101,37,San Diego,Not Applicable,,Open,1/10/1989 12:00:00 AM,Clinic,Community Clinic,32.72644,-117.16386,6280616.12368339,1845322.87069048
341,306374053,FRESENIUS MEDICAL CARE BALBOA. - LA MESA,80000356,Parent Facility,5995 Severin Dr,La Mesa,91942,37,San Diego,Not Applicable,,Open,9/25/1989 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.78742,-116.99923,6331405.91580439,1867105.86058898
342,306374075,FRESENIUS MEDICAL CARE NORTH COAST KIDNEY CENTER,80000371,Parent Facility,3300 Vista Way,Oceanside,92056,37,San Diego,Not Applicable,,Open,7/2/1990 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.18089,-117.31594,6235536.41003722,2011109.23892023
343,306374093,NEIGHBORHOOD HEALTHCARE ESCONDIDO,80000397,Parent Facility,460 N Elm St,Escondido,92025,37,San Diego,Not Applicable,,Open,12/9/1991 12:00:00 AM,Clinic,Community Clinic,33.12831,-117.07276,6309786.76645747,1991304.55805723
344,306374118,PLANNED PARENTHOOD - CHULA VISTA CENTER,90000427,Parent Facility,1295 Broadway,Chula Vista,91911,37,San Diego,Not Applicable,,Open,2/26/1993 12:00:00 AM,Clinic,Community Clinic,32.60361,-117.07863,6306472.53489697,1800413.86602047
345,306374121,FRESENIUS MEDICAL CARE MARINA BAY,80000703,Parent Facility,630 Bay Blvd,Chula Vista,91910,37,San Diego,Not Applicable,,Open,6/4/1993 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.62455,-117.0948,6301554.40989073,1808072.56362957
346,306374160,NORTH PARK FAMILY HEALTH CENTER,90000469,Parent Facility,3544 30TH ST,SAN DIEGO,92104,37,San Diego,Not Applicable,,Open,11/10/1994 12:00:00 AM,Clinic,Community Clinic,32.7429422,-117.1303957,6290958.3900723,1851238.37329514
347,306374164,NEIGHBORHOOD HEALTHCARE - LAKESIDE,80000483,Parent Facility,10039 Vine St,Lakeside,92040,37,San Diego,Not Applicable,,Open,7/28/1994 12:00:00 AM,Clinic,Community Clinic,32.86119,-116.92118,6355565.81499106,1893782.86333723
348,306374171,ENCINITAS DIALYSIS,80000502,Parent Facility,332 Santa Fe Dr,Encinitas,92024,37,San Diego,Not Applicable,,Open,3/20/1995 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.03625,-117.285,6244480.06439397,1958388.9710014
349,306374180,VISTA COMMUNITY CLINIC - PIER VIEW WAY,80000510,Parent Facility,818 PIER VIEW WAY,OCEANSIDE,92054,37,San Diego,Not Applicable,,Open,6/6/1995 12:00:00 AM,Clinic,Community Clinic,33.198492,-117.377534,6216761.14804713,2017711.65813006
350,306374200,TRUECARE,80000531,Parent Facility,2210 Mesa Dr,Oceanside,92054,37,San Diego,Not Applicable,,Open,2/2/1996 12:00:00 AM,Clinic,Community Clinic,33.20795,-117.35813,6222733.1190428,2021089.1700758
351,306374202,RAMONA PREGNANCY CARE CLINIC,80000534,Parent Facility,1530 Main St,Ramona,92065,37,San Diego,Not Applicable,,Open,2/16/1996 12:00:00 AM,Clinic,Free Clinic,33.03717,-116.87732,6369419.31221838,1957727.74660206
352,306374207,RAI - MISSION GORGE - SAN DIEGO,80000538,Parent Facility,7007 Mission Gorge Rd,San Diego,92120,37,San Diego,Not Applicable,,Open,2/22/1996 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.80034,-117.09128,6303154.26791146,1872022.37569031
353,306374208,FRESENIUS MEDICAL CARE BALBOA EAST COUNTY,80000539,Parent Facility,570 N 2nd St,El Cajon,92021,37,San Diego,Not Applicable,,Open,2/23/1996 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.801881,-116.9371095,6350532.0839168,1872235.82736315
354,306374226,ALTERNATIVES PREGNANCY CARE CLINIC,80000523,Parent Facility,257 E 2nd Ave,Escondido,92025,37,San Diego,Not Applicable,,Open,9/12/1996 12:00:00 AM,Clinic,Free Clinic,33.12181,-117.07865,6307964.81701739,1988953.87411031
355,306374242,UCSD DIALYSIS CLINIC,80000709,Parent Facility,200 W Arbor Dr,San Diego,92103,37,San Diego,Not Applicable,,Open,2/17/1998 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.75381,-117.16509,6280325.25090556,1855284.28580698
356,306374244,U S RENAL CARE OCEANSIDE DIALYSIS,80000609,Parent Facility,2227 S El Camino Real,Oceanside,92054,37,San Diego,Not Applicable,,Open,5/28/1998 12:00:00 AM,Clinic,Chronic Dialysis Clinic,33.18633,-117.32841,6231741.70929331,2013127.73357089
357,306374245,U.S. RENAL CARE CHULA VISTA BROADWAY DIALYSIS,80000708,Parent Facility,1181 Broadway,Chula Vista,91911,37,San Diego,Not Applicable,,Open,5/27/2003 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.60749,-117.08016,6306012.58240481,1801829.30183789
358,306374248,SAN DIEGO SOUTH DIALYSIS,80000705,Parent Facility,995 Gateway Center Way,San Diego,92102,37,San Diego,Not Applicable,,Open,2/14/1998 12:00:00 AM,Clinic,Chronic Dialysis Clinic,32.71409,-117.11583,6295349.90425514,1840703.45342015
359,306374260,GROSSMONT SPRING VALLEY FAMILY HEALTH CENTER,90000593,Parent Facility,8788 Jamacha Rd,Spring Valley,91977,37,San Diego,Not Applicable,,Open,9/28/1998 12:00:00 AM,Clinic,Community Clinic,32.71483,-117.00966,6328008.0443193,1840718.13613357
360,306374261,SAN YSIDRO HEALTH EUCLID,90000622,Parent Facility,286 Euclid Ave,San Diego,92114,37,San Diego,Not Applicable,,Open,9/21/1998 12:00:00 AM,Clinic,Community Clinic,32.70779,-117.08508,6304789.72231773,1838334.14385431
